723890,"""SCL CHILE""",CA,-4,-33.456,-70.661,547
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
10/11/2001,07:00,33,1415,22,2,8,0,2,15,22,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,E,9,9.1,A,7,8.9,A,7,99,A,7,951,A,7,130,A,7,1.5,A,7,9600,A,7,3048,A,7,1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,08:00,348,1415,232,2,8,599,2,15,65,2,8,8000,2,8,4600,2,15,7200,2,8,1340,2,19,9,E,9,9,E,9,10.5,A,7,9.9,A,7,96,A,7,951,A,7,110,A,7,3.1,A,7,9600,A,7,3353,A,7,1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,09:00,666,1415,444,2,8,724,2,15,97,2,8,15000,2,8,700,2,15,14700,2,8,4700,2,19,9,E,9,9,E,9,12.2,A,7,10.8,A,7,91,A,7,951,A,7,150,A,7,5.2,A,7,11200,A,7,3048,A,7,1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,10:00,961,1415,641,2,8,786,2,15,123,2,8,31800,2,8,14100,2,15,25300,2,8,5590,2,19,9,B,8,9,B,8,14.9,A,7,12.4,A,7,85,A,7,952,A,7,140,A,7,5.2,A,7,11200,A,7,6096,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,11:00,1205,1415,803,2,8,821,2,15,144,2,8,32400,2,8,5400,2,15,29500,2,8,8030,2,19,9,E,9,9,E,9,17.7,A,7,13.8,A,7,78,A,7,952,A,7,170,A,7,2.6,A,7,16000,A,7,2896,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,12:00,1377,1415,918,2,8,840,2,15,159,2,8,18500,2,8,0,2,15,18500,2,8,7170,2,19,10,E,9,10,E,9,20.5,A,7,14.9,A,7,70,A,7,952,A,7,170,A,7,2.1,A,7,16000,A,7,2896,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,13:00,1464,1415,976,2,8,848,2,15,166,2,8,11000,2,8,0,2,15,11000,2,8,4390,2,19,10,E,9,9,E,9,22,A,7,16.1,A,7,69,A,7,953,A,7,120,A,7,3.1,A,7,16000,A,7,2591,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,14:00,1459,1415,973,2,8,848,2,15,166,2,8,51400,2,8,53100,2,15,24600,2,8,5150,2,19,10,E,9,10,E,9,23.3,A,7,16.7,A,7,67,A,7,953,A,7,0,A,7,0,A,7,12800,A,7,1524,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,15:00,1362,1415,908,2,8,839,2,15,158,2,8,12000,2,8,0,2,15,12000,2,8,4300,2,19,10,E,9,9,E,9,24.4,A,7,17.6,A,7,66,A,7,953,A,7,80,A,7,4.1,A,7,11200,A,7,1433,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,16:00,1182,1415,788,2,8,819,2,15,142,2,8,10500,2,8,0,2,15,10500,2,8,3220,2,19,10,E,9,10,E,9,23.8,A,7,17.4,A,7,67,A,7,953,A,7,180,A,7,3.1,A,7,16000,A,7,2438,A,7,1.1,E,8,0.139,F,8,0.18,F,8,1,1,A,7
10/11/2001,17:00,931,1415,621,2,8,782,2,15,121,2,8,1300,2,8,0,2,15,1300,2,8,430,2,19,10,E,9,10,E,9,22.9,A,7,17.3,A,7,71,A,7,953,A,7,10,A,7,2.1,A,7,12800,A,7,2134,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,18:00,632,1415,421,2,0,715,2,0,94,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,21.7,A,7,17.3,A,7,76,A,7,954,A,7,50,A,7,1.5,A,7,9600,A,7,1402,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,19:00,314,1415,209,2,0,579,2,0,61,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,21.1,A,7,16.5,A,7,75,A,7,953,A,7,140,A,7,9.3,A,7,8000,A,7,1463,A,7,1.1,E,8,0.139,F,8,0.18,F,8,2,1,A,7
10/11/2001,20:00,38,1415,25,2,0,192,2,0,16,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,18.9,A,7,15.9,A,7,83,A,7,953,A,7,140,A,7,4.1,A,7,16000,A,7,1829,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,17,A,7,15.2,A,7,89,A,7,953,A,7,130,A,7,5.7,A,7,16000,A,7,1829,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,15.3,A,7,14.2,A,7,93,A,7,953,A,7,140,A,7,5.2,A,7,16000,A,7,1433,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.2,A,7,13.5,A,7,95,A,7,953,A,7,140,A,7,5.2,A,7,16000,A,7,1676,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
10/11/2001,00:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.5,A,7,12.8,A,7,95,A,7,953,A,7,110,A,7,4.1,A,7,16000,A,7,823,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.1,A,7,11.7,A,7,98,A,7,952,A,7,100,A,7,1.5,A,7,16000,A,7,823,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,11.4,A,7,11.1,A,7,98,A,7,952,A,7,100,A,7,2.6,A,7,16000,A,7,1219,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,10.6,A,7,10.3,A,7,98,A,7,952,A,7,90,A,7,4.1,A,7,16000,A,7,1158,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,10.1,A,7,9.9,A,7,99,A,7,952,A,7,90,A,7,2.1,A,7,16000,A,7,1158,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,9.5,A,7,9.3,A,7,99,A,7,952,A,7,50,A,7,1.5,A,7,16000,A,7,1158,A,7,1.1,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,8.7,A,7,8.4,A,7,98,A,7,952,A,7,290,A,7,2.1,A,7,16000,A,7,1158,A,7,1.2,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,07:00,34,1415,23,2,8,0,2,15,23,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,E,9,7.9,A,7,7.9,A,7,100,A,7,953,A,7,280,A,7,3.1,A,7,16000,A,7,1097,A,7,1.2,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,08:00,354,1415,236,2,8,607,2,15,65,2,8,4400,2,8,0,2,15,4400,2,8,1420,2,19,10,E,9,10,E,9,9.3,A,7,9.3,A,7,100,A,7,953,A,7,300,A,7,2.6,A,7,16000,A,7,1158,A,7,1.2,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,09:00,673,1415,449,2,8,731,2,15,97,2,8,16700,2,8,2600,2,15,15800,2,8,3750,2,19,10,E,9,10,E,9,11,A,7,10.8,A,7,99,A,7,953,A,7,300,A,7,2.6,A,7,16000,A,7,1341,A,7,1.3,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,10:00,970,1415,647,2,8,793,2,15,124,2,8,31800,2,8,15200,2,15,24800,2,8,5460,2,19,10,E,9,10,E,9,13.9,A,7,12.5,A,7,91,A,7,953,A,7,320,A,7,2.6,A,7,16000,A,7,2134,A,7,1.3,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,11:00,1215,1415,810,2,8,828,2,15,145,2,8,32300,2,8,4700,2,15,29700,2,8,8050,2,19,5,E,9,5,E,9,16.9,A,7,14,A,7,83,A,7,953,A,7,290,A,7,3.1,A,7,16000,A,7,77777,A,7,1.3,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,12:00,1389,1415,926,2,8,847,2,15,159,2,8,39000,2,8,12200,2,15,31900,2,8,8830,2,19,10,E,9,10,E,9,20,A,7,15.3,A,7,75,A,7,953,A,7,300,A,7,2.1,A,7,16000,A,7,792,A,7,1.4,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,13:00,1477,1415,985,2,8,856,2,15,166,2,8,22200,2,8,0,2,15,22200,2,8,8250,2,19,10,E,9,10,E,9,22,A,7,16.2,A,7,70,A,7,953,A,7,280,A,7,3.6,A,7,16000,A,7,1036,A,7,1.4,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,14:00,1472,1415,981,2,8,856,2,15,166,2,8,14600,2,8,0,2,15,14600,2,8,5550,2,19,10,E,9,10,E,9,23.5,A,7,17.2,A,7,68,A,7,953,A,7,290,A,7,6.2,A,7,16000,A,7,1097,A,7,1.4,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,15:00,1375,1415,917,2,8,847,2,15,157,2,8,25700,2,8,13200,2,15,20500,2,8,4310,2,19,10,E,9,10,E,9,24.7,A,7,18.4,A,7,68,A,7,953,A,7,290,A,7,5.7,A,7,16000,A,7,1219,A,7,1.4,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,16:00,1194,1415,796,2,8,827,2,15,142,2,8,21500,2,8,18300,2,15,17100,2,8,3300,2,19,0,E,9,0,E,9,24.1,A,7,17.9,A,7,68,A,7,953,A,7,290,A,7,6.2,A,7,16000,A,7,77777,A,7,1.5,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,17:00,942,1415,628,2,8,791,2,15,121,2,8,2700,2,8,4300,2,15,2300,2,8,290,2,19,4,E,9,4,E,9,23.3,A,7,17.8,A,7,71,A,7,953,A,7,290,A,7,3.6,A,7,16000,A,7,77777,A,7,1.5,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,18:00,642,1415,428,2,0,726,2,0,94,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,22.2,A,7,17.7,A,7,76,A,7,953,A,7,260,A,7,3.1,A,7,12800,A,7,1097,A,7,1.5,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,19:00,322,1415,215,2,0,593,2,0,61,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,21,A,7,16.6,A,7,76,A,7,953,A,7,270,A,7,4.1,A,7,12800,A,7,1036,A,7,1.6,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,20:00,41,1415,28,2,0,211,2,0,17,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,18.9,A,7,16,A,7,83,A,7,954,A,7,280,A,7,3.1,A,7,11200,A,7,1158,A,7,1.6,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,17.1,A,7,15.4,A,7,90,A,7,954,A,7,290,A,7,2.6,A,7,11200,A,7,1219,A,7,1.6,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,15.2,A,7,14.1,A,7,93,A,7,954,A,7,320,A,7,2.6,A,7,9600,A,7,77777,A,7,1.7,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.9,A,7,13.1,A,7,95,A,7,954,A,7,330,A,7,2.1,A,7,8000,A,7,77777,A,7,1.7,E,8,0.139,F,8,0.18,F,8,0,1,A,7
11/11/2001,00:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13,A,7,12.2,A,7,95,A,7,954,A,7,330,A,7,2.1,A,7,4800,A,7,77777,A,7,1.7,E,8,0.139,F,8,0.18,F,8,0,1,A,7
12/11/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.6,A,7,11.3,A,7,98,A,7,953,A,7,0,A,7,0,A,7,4800,A,7,77777,A,7,1.8,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.8,A,7,10.6,A,7,99,A,7,953,A,7,0,A,7,0,A,7,2400,A,7,77777,A,7,1.8,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.7,A,7,9.5,A,7,99,A,7,954,A,7,270,A,7,2.6,A,7,2000,A,7,77777,A,7,1.8,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.1,A,7,8.9,A,7,99,A,7,954,A,7,30,A,7,1.5,A,7,1200,A,7,77777,A,7,1.8,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,8.4,A,7,8.2,A,7,98,A,7,954,A,7,0,A,7,0,A,7,300,A,7,30,A,7,1.9,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,7.6,A,7,7.3,A,7,98,A,7,954,A,7,0,A,7,0,A,7,300,A,7,30,A,7,1.9,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,07:00,35,1415,23,2,8,0,2,15,23,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,A,7,6.6,A,7,5.5,A,7,93,A,7,952,A,7,0,A,7,0,A,7,300,A,7,30,A,7,1.9,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,08:00,361,1415,241,2,8,623,2,15,65,2,8,8100,2,8,4400,2,15,7400,2,8,1380,2,19,10,E,9,10,A,7,8,A,7,6.5,A,7,90,A,7,953,A,7,0,A,7,0,A,7,300,A,7,30,A,7,1.9,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,09:00,682,1415,454,2,8,744,2,15,96,2,8,21100,2,8,9900,2,15,17800,2,8,4000,2,19,10,E,9,10,A,7,9.7,A,7,7.5,A,7,86,A,7,953,A,7,150,A,7,1.5,A,7,300,A,7,30,A,7,2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,10:00,979,1415,652,2,8,804,2,15,121,2,8,33900,2,8,20400,2,15,24600,2,8,5370,2,19,10,E,9,10,A,7,12.6,A,7,9.3,A,7,81,A,7,952,A,7,130,B,8,1.5,A,7,400,A,7,30,A,7,2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,11:00,1224,1415,816,2,8,838,2,15,141,2,8,55600,2,8,63000,2,15,21500,2,8,4190,2,19,10,E,9,10,E,9,15.6,A,7,10.9,A,7,74,A,7,952,A,7,110,A,7,1.5,A,7,1600,A,7,30,A,7,2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,12:00,1397,1415,931,2,8,856,2,15,155,2,8,58400,2,8,69900,2,15,17900,2,8,3470,2,19,8,E,9,8,E,9,18.7,A,7,12.4,A,7,67,A,7,951,A,7,150,A,7,1.5,A,7,4000,A,7,152,A,7,2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,13:00,1485,1415,990,2,8,865,2,15,162,2,8,56200,2,8,66800,2,15,18600,2,8,3550,2,19,0,E,9,0,E,9,22.2,A,7,14.8,A,7,63,A,7,951,A,7,140,A,7,1.5,A,7,11200,A,7,77777,A,7,2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,14:00,1480,1415,987,2,8,864,2,15,162,2,8,50200,2,8,69200,2,15,15700,2,8,2720,2,19,0,E,9,0,E,9,23.9,A,7,15.4,A,7,59,A,7,951,A,7,290,A,7,2.1,A,7,16000,A,7,77777,A,7,2.1,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,15:00,1383,1415,922,2,8,855,2,15,154,2,8,37600,2,8,56800,2,15,15700,2,8,2470,2,19,0,E,9,0,E,9,25.3,A,7,16.2,A,7,57,A,7,951,A,7,0,A,7,0,A,7,16000,A,7,77777,A,7,2.1,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,16:00,1201,1415,801,2,8,836,2,15,139,2,8,20700,2,8,32600,2,15,13000,2,8,2120,2,19,0,E,9,0,E,9,24.6,A,7,16.1,A,7,59,A,7,951,A,7,360,B,8,1.5,A,7,16000,A,7,77777,A,7,2.1,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,17:00,950,1415,633,2,8,801,2,15,118,2,8,2700,2,8,9000,2,15,2000,2,8,230,2,19,0,E,9,0,E,9,23.5,A,7,16.1,A,7,63,A,7,952,A,7,0,A,7,0,A,7,16000,A,7,77777,A,7,2.1,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,18:00,650,1415,433,2,0,738,2,0,92,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,22.2,A,7,16.4,A,7,70,A,7,952,A,7,0,A,7,0,A,7,16000,A,7,77777,A,7,2.2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,19:00,330,1415,220,2,0,609,2,0,60,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,19.8,A,7,14.6,A,7,72,A,7,954,A,7,0,A,7,0,A,7,14400,A,7,77777,A,7,2.2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,20:00,45,1415,30,2,0,235,2,0,17,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.4,A,7,13.7,A,7,79,A,7,955,A,7,0,A,7,0,A,7,11200,A,7,77777,A,7,2.2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,15.3,A,7,12.7,A,7,84,A,7,955,A,7,0,A,7,0,A,7,6400,A,7,77777,A,7,2.2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.8,A,7,12,A,7,89,A,7,955,A,7,170,A,7,1.5,A,7,6400,A,7,77777,A,7,2.2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.8,A,7,11.5,A,7,92,A,7,954,A,7,90,A,7,2.1,A,7,4800,A,7,77777,A,7,2.3,E,8,0.14,F,8,0.18,F,8,0,1,A,7
12/11/2001,00:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.4,A,7,11.3,A,7,93,A,7,954,A,7,80,A,7,2.6,A,7,4800,A,7,77777,A,7,2.3,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.3,A,7,10.3,A,7,100,A,7,954,A,7,0,A,7,0,A,7,6400,A,7,77777,A,7,2.3,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.7,A,7,9.7,A,7,100,A,7,954,A,7,0,A,7,0,A,7,4800,A,7,77777,A,7,2.3,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.9,A,7,8.9,A,7,100,A,7,953,A,7,0,A,7,0,A,7,4800,A,7,77777,A,7,2.4,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.6,A,7,8.6,A,7,100,A,7,954,A,7,0,A,7,0,A,7,8000,A,7,77777,A,7,2.4,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.1,A,7,8.1,A,7,100,A,7,954,A,7,0,A,7,0,A,7,4800,A,7,77777,A,7,2.3,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,7.5,A,7,7.5,A,7,100,A,7,954,A,7,130,A,7,2.1,A,7,300,A,7,30,A,7,2.3,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,07:00,35,1415,23,2,8,0,2,15,23,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,A,7,8.6,A,7,7.7,A,7,94,A,7,953,A,7,0,A,7,0,A,7,300,A,7,30,A,7,2.3,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,08:00,365,1415,243,2,8,632,2,15,63,2,8,6800,2,8,2900,2,15,6300,2,8,1370,2,19,10,E,9,10,A,7,10.2,A,7,9,A,7,92,A,7,953,A,7,140,A,7,1.5,A,7,300,A,7,30,A,7,2.2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,09:00,683,1415,456,2,8,749,2,15,93,2,8,17000,2,8,4200,2,15,15700,2,8,3660,2,19,10,E,9,10,A,7,12,A,7,10.2,A,7,89,A,7,954,A,7,110,A,7,2.1,A,7,300,A,7,30,A,7,2.2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,10:00,978,1415,652,2,8,807,2,15,118,2,8,28200,2,8,9200,2,15,24000,2,8,6020,2,19,10,E,9,10,A,7,15.1,A,7,12,A,7,82,A,7,953,A,7,0,A,7,0,A,7,0,A,7,30,A,7,2.2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,11:00,1222,1415,815,2,8,839,2,15,138,2,8,55700,2,8,64700,2,15,20900,2,8,3980,2,19,5,E,9,5,E,9,18.3,A,7,13.6,A,7,74,A,7,953,A,7,150,A,7,1.5,A,7,1600,A,7,77777,A,7,2.1,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,12:00,1394,1415,929,2,8,857,2,15,151,2,8,58700,2,8,72500,2,15,17000,2,8,3240,2,19,1,E,9,0,E,9,21.6,A,7,15,A,7,66,A,7,953,A,7,0,A,7,0,A,7,6400,A,7,77777,A,7,2.1,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,13:00,1481,1415,987,2,8,865,2,15,158,2,8,58000,2,8,72500,2,15,17400,2,8,3260,2,19,0,E,9,0,E,9,24.2,A,7,16.7,A,7,63,A,7,952,A,7,310,A,7,2.1,A,7,6400,A,7,77777,A,7,2.1,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,14:00,1476,1415,984,2,8,864,2,15,158,2,8,48400,2,8,62700,2,15,17400,2,8,3040,2,19,1,E,9,0,E,9,26,A,7,17.3,A,7,59,A,7,952,A,7,300,A,7,1.5,A,7,8000,A,7,7620,A,7,2.1,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,15:00,1380,1415,920,2,8,856,2,15,150,2,8,34900,2,8,48700,2,15,16200,2,8,2700,2,19,2,E,9,1,E,9,27.5,A,7,18.2,A,7,57,A,7,952,A,7,0,A,7,0,A,7,8000,A,7,7620,A,7,2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,16:00,1200,1415,800,2,8,837,2,15,136,2,8,20800,2,8,31900,2,15,13400,2,8,2230,2,19,2,E,9,1,E,9,26.9,A,7,18,A,7,58,A,7,952,A,7,310,A,7,1.5,A,7,8000,A,7,77777,A,7,2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,17:00,951,1415,634,2,8,802,2,15,116,2,8,2600,2,8,8600,2,15,2000,2,8,230,2,19,1,E,9,1,E,9,26,A,7,18.1,A,7,62,A,7,952,A,7,300,A,7,1.5,A,7,6400,A,7,77777,A,7,2,E,8,0.14,F,8,0.18,F,8,0,1,A,7
13/11/2001,18:00,653,1415,435,2,0,741,2,0,91,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,24.9,A,7,18.4,A,7,67,A,7,952,A,7,280,A,7,1.5,A,7,8000,A,7,77777,A,7,1.9,E,8,0.14,F,8,0.18,F,8,0,1,A,7
